Date,Open,High,Low,Close,Volume
2023-10-11,37228.99219,39550,39900,38850,241341
2023-10-12,37417.25391,39750,39950,39400,171419
2023-10-13,37370.1875,39700,40000,39050,108565
2023-10-16,37652.58203,40000,40450,39500,190534
2023-10-17,37605.51563,39950,40350,39600,159474
2023-10-18,38076.17578,40450,40650,39900,348333
2023-10-19,37276.05859,39600,40400,39500,231263
2023-10-20,37228.99219,39550,39800,39100,138659
2023-10-23,36899.53125,39200,39850,39150,88872
2023-10-24,36758.33594,39050,39700,38800,102890
2023-10-25,37511.38672,39850,40100,38950,138762
2023-10-26,37228.99219,39550,39900,39200,108703
2023-10-27,36993.66406,39300,39900,39300,62521
2023-10-30,37323.12109,39650,39800,39200,80937
2023-10-31,37087.79297,39400,40500,39250,145646
2023-11-01,37417.25391,39750,39850,39300,84327
2023-11-02,37464.32031,39800,40450,39750,111157
2023-11-03,38405.63672,40800,40850,40000,116415
2023-11-06,39111.62109,41550,41550,40600,166209
2023-11-07,39205.75391,41650,41700,41150,138753
2023-11-08,39299.88281,41750,41850,41000,155876
2023-11-09,39676.41016,42150,42450,41600,215623
2023-11-10,39676.41016,42150,42250,41750,77761
2023-11-13,39911.73828,42400,42500,42000,104326
2023-11-14,39582.27734,42050,42800,42050,97071
2023-11-15,40288.26563,42800,43000,42350,111475
2023-11-16,40335.32813,42850,42900,42400,72842
2023-11-17,40005.87109,42500,42800,42150,97783
2023-11-20,39911.73828,42400,42600,41800,124474
2023-11-21,40335.32813,42850,42850,42300,117140
2023-11-22,40241.19922,42750,42800,42350,48491
2023-11-23,40241.19922,42750,42850,42450,59189
2023-11-24,40429.46094,42950,42950,42500,66327
2023-11-27,40429.46094,42950,43000,42600,51695
2023-11-28,40664.78906,43200,43200,42650,88783
2023-11-29,39911.73828,42400,43000,42150,121160
2023-11-30,38876.29297,41300,42550,41150,271910
2023-12-01,38499.76563,40900,41300,40900,121439
2023-12-04,39535.21094,42000,42000,41000,141421
2023-12-05,39252.81641,41700,42000,41300,46897
2023-12-06,39441.08203,41900,42250,41600,72366
2023-12-07,39441.08203,41900,42100,41600,96047
2023-12-08,39488.14844,41950,42300,41600,64228
2023-12-11,39770.53906,42250,42250,41750,71919
2023-12-12,39441.08203,41900,42550,41800,145612
2023-12-13,39864.67188,42350,42350,41950,130070
2023-12-14,40005.87109,42500,42600,42200,276119
2023-12-15,39864.67188,42350,42800,42150,210785
2023-12-18,39723.47656,42200,42350,41900,121966
2023-12-19,39488.14844,41950,42300,41950,93377
2023-12-20,40052.93359,42550,42750,42100,227227
2023-12-21,40382.39453,42900,42900,42300,104388
2023-12-22,40147.06641,42650,42950,42650,78476
